id;title;year;authors;country;site;age;sample_size;soc_cog_aspect;soc_cog_measure;age2;second_aspect;second_measure;corr_test;correlation;significance;exp_vs_obs;long_vs_cross;description;notes
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Connected turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,26;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Initiatory turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,05;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Failed turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,04;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Conflictual turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,03;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mother's Desires references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,02;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' Cognitive references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,33;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' Emotion references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,03;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' connected turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,33;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' Initiatory turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,27;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' failed turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,13;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mothers' Conflictual turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,04;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Mental-state references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,19;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Connected turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,22;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Initiatory turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,05;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Failed turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,06;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;False Belief Understanding;Picture Book task (Hughes, 1998): standard FB task with peep-through picture books. same book (Moerbeek, 1994) wasused at 2 and 4 years of age. at 3 years of age a different book (Balas, 2003) + Object transfer false belief task;2.38;Conflictual turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,01;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mother's Desires references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,07;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' Cognitive references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,37;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' Emotion references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,04;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' connected turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,32;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' Initiatory turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,18;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' failed turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,04;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mothers' Conflictual turns;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;-0,12;;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
ensor2008content;"Content or Connectedness? Mother – Child Talk and
Early Social Understanding";2008;Ensor, Hughes;UK;Cambridge;4.19;120;Social Understanding;standardized score on the FB, emotion understanding and deception (Hughes, 1998) tasks;2.38;Mental-state references;family home visit transcripts coded using the scheme designed by Brown, Donelan-McCall and Dunn (1996);;0,31;yes;exp;long;Mother-child talk and Social Understanding at age 2 to 4;
